uc007hvw.1	chr11	-	4969690	4999080	4970066	4999024	17	4969690,4970230,4970628,4970998,4971522,4972814,4978475,4978922,4979487,4982255,4983362,4985898,4987962,4991861,4993683,4993871,4999011,	4970106,4970483,4970726,4971161,4971645,4972944,4978594,4978955,4979522,4982436,4983574,4986066,4988149,4991985,4993735,4993908,4999080,	Q9D2P0	uc007hvw.1
uc007hvx.1	chr11	-	4969690	4999080	4970066	4999024	17	4969690,4970230,4970628,4970998,4971522,4972814,4978475,4978922,4979487,4982255,4983362,4985898,4987962,4991861,4993683,4993871,4999011,	4970106,4970483,4970726,4971161,4971645,4972944,4978594,4978955,4979525,4982436,4983574,4986066,4988149,4991985,4993735,4993908,4999080,	Q6NVA3	uc007hvx.1
uc007hvy.1	chr11	-	4969690	4999080	4970066	4999024	15	4969690,4970230,4970628,4970998,4971522,4972814,4978475,4982286,4983362,4985898,4987962,4991861,4993683,4993871,4999011,	4970106,4970483,4970726,4971161,4971645,4972944,4978582,4982436,4983574,4986066,4988149,4991985,4993735,4993908,4999080,	Q5SUT0	uc007hvy.1
uc007hvz.1	chr11	-	4980080	4999080	4982251	4999024	8	4980080,4983362,4985898,4987962,4991861,4993683,4993871,4999011,	4982436,4983574,4986066,4988149,4991985,4993735,4993908,4999080,	Q3UGI7	uc007hvz.1
uc007hwa.1	chr11	-	4990461	4999080	4991364	4999024	5	4990461,4991861,4993683,4993871,4999011,	4991480,4991985,4993735,4993908,4999080,	Q8BQU4	uc007hwa.1
uc007hwb.1	chr11	+	4999440	5006094	5003204	5005980	9	4999440,4999750,5000399,5001871,5003163,5004023,5005187,5005435,5005802,	4999569,4999901,5000590,5001908,5003352,5004407,5005350,5005720,5006094,	B7ZNJ8	uc007hwb.1
uc007hwc.1	chr11	+	4999440	5006094	5003204	5005980	9	4999440,4999750,5000387,5001871,5003163,5004023,5005187,5005435,5005802,	4999569,4999901,5000590,5001908,5003352,5004407,5005350,5005720,5006094,	B7ZNJ8	uc007hwc.1
uc007hwd.1	chr11	+	4999440	5006094	5003204	5005980	9	4999440,4999750,5000399,5001871,5003163,5004023,5005183,5005435,5005802,	4999569,4999901,5000590,5001908,5003352,5004407,5005316,5005720,5006094,	Q8BP97-2	uc007hwd.1
uc011xrc.1	chr11	+	4999750	5006094	4999750	4999750	8	4999750,5000399,5001871,5003163,5004023,5005183,5005435,5005802,	4999901,5000590,5001908,5003352,5004407,5005350,5005720,5006094,		uc011xrc.1
uc007hwe.1	chr11	+	5000167	5006094	5003204	5005980	8	5000167,5000399,5001871,5003163,5004023,5005187,5005435,5005802,	5000229,5000590,5001908,5003352,5004407,5005350,5005720,5006094,	B7ZNJ8	uc007hwe.1
uc007hwf.1	chr11	-	5006268	5029723	5006844	5029691	7	5006268,5009546,5016882,5028872,5029011,5029430,5029624,	5006972,5009637,5016927,5028917,5029074,5029483,5029723,	Q5SUT3	uc007hwf.1
uc007hwg.1	chr11	-	5006268	5052225	5006844	5052225	15	5006268,5010692,5016882,5028872,5029011,5029430,5029624,5030634,5031484,5031922,5034351,5035356,5043829,5044297,5052124,	5006972,5010777,5016927,5028917,5029074,5029483,5029723,5030781,5031574,5032043,5034413,5035434,5043933,5044411,5052225,	Q5SUT2	uc007hwg.1
uc011xrd.1	chr11	-	5006268	5052225	5006268	5006268	17	5006268,5010692,5015467,5016882,5028872,5029011,5029430,5029624,5030634,5031484,5031922,5034076,5034351,5035356,5043829,5044297,5052124,	5006972,5010777,5015526,5016927,5028917,5029074,5029483,5029723,5030781,5031574,5032043,5034175,5034413,5035434,5043933,5044411,5052225,		uc011xrd.1
uc007hwi.1	chr11	-	5104836	5138505	5107650	5138461	4	5104836,5109941,5115409,5138413,	5107701,5110095,5115534,5138505,		uc007hwi.1
uc007hwh.1	chr11	-	5091555	5161613	5094955	5161528	9	5091555,5098312,5099504,5101699,5109941,5115409,5138413,5143777,5161437,	5095124,5098397,5099714,5102032,5110095,5115534,5138505,5143940,5161613,	Q640Q6	uc007hwh.1
uc007hwk.2	chr11	-	5178605	5281743	5180796	5270536	9	5178605,5183340,5186096,5187375,5189028,5189665,5238640,5270533,5281571,	5182508,5183443,5186264,5187486,5189160,5189740,5238766,5270668,5281743,	Q5SSZ7-2	uc007hwk.2
uc007hwj.2	chr11	-	5176331	5344850	5179726	5344681	9	5176331,5180810,5183340,5186096,5187375,5189028,5189665,5238640,5344390,	5179764,5182508,5183443,5186264,5187486,5189160,5189740,5238766,5344850,	Q5SSZ7	uc007hwj.2
uc007hwl.1	chr11	-	5188799	5344850	5188932	5344681	4	5188799,5189665,5238640,5344390,	5189160,5189740,5238766,5344850,		uc007hwl.1
uc007hwo.1	chr11	+	5424241	5424946	5424294	5424907	2	5424241,5424754,	5424387,5424946,		uc007hwo.1
uc007hwm.1	chr11	+	5420969	5425875	5420997	5424907	5	5420969,5421925,5423335,5424241,5424687,	5421203,5422022,5423470,5424387,5425875,	O35426	uc007hwm.1
uc007hwn.1	chr11	+	5420969	5425875	5420997	5424907	5	5420969,5421925,5423335,5424310,5424687,	5421203,5422022,5423470,5424387,5425875,	O35426	uc007hwn.1
uc007hwp.2	chr11	-	5428890	5442220	5431298	5442061	5	5428890,5434245,5434767,5441375,5441879,	5431536,5434383,5434992,5441426,5442220,	Q6PB51	uc007hwp.2
uc007hwq.1	chr11	+	5469686	5484286	5469929	5484056	7	5469686,5471059,5471288,5474229,5475641,5478586,5483960,	5470132,5471174,5471462,5474336,5475779,5478656,5484286,	Q9EQ29	uc007hwq.1
uc007hws.1	chr11	+	5528329	5545156	5528440	5544957	7	5528329,5530704,5532138,5535030,5539102,5543682,5544914,	5529409,5530798,5532212,5535390,5539188,5543853,5545156,	Q5QNR4	uc007hws.1
uc007hwr.1	chr11	+	5469686	5589340	5469929	5589340	27	5469686,5471059,5471288,5474229,5475641,5478586,5483960,5496716,5507112,5507326,5509354,5514527,5515522,5518477,5520080,5528329,5530704,5532141,5535030,5539102,5543682,5544836,5546889,5560645,5562355,5587293,5589142,	5470132,5471174,5471462,5474336,5475779,5478656,5484046,5496783,5507235,5507430,5509412,5514634,5515581,5518514,5520150,5529409,5530798,5532212,5535390,5539188,5543853,5544870,5546962,5560841,5562530,5587485,5589340,	D3Z4K0	uc007hwr.1
uc007hwt.1	chr11	-	5603985	5607702	5604451	5607665	4	5603985,5607300,5607489,5607626,	5604735,5607412,5607558,5607702,	Q9CQV5	uc007hwt.1
uc007hwu.1	chr11	-	5613419	5641179	5615687	5641113	6	5613419,5622804,5623113,5626350,5626833,5641099,	5618266,5622843,5623164,5626421,5626860,5641179,	Q5NCI0	uc007hwu.1
uc007hwx.1	chr11	-	5614979	5641179	5615687	5623147	6	5614979,5615654,5622804,5623113,5626833,5641099,	5615623,5618266,5622843,5623164,5626860,5641179,	Q5NCI0-2	uc007hwx.1
uc007hwv.1	chr11	-	5613419	5662379	5615687	5623147	6	5613419,5622804,5623113,5626350,5626833,5661883,	5618266,5622843,5623164,5626421,5626860,5662379,	Q5NCI0-2	uc007hwv.1
uc011xre.1	chr11	-	5613419	5662379	5615687	5623147	7	5613419,5622804,5623113,5626350,5626833,5632067,5661883,	5618266,5622843,5623164,5626421,5626860,5632314,5662379,	Q5NCI0-2	uc011xre.1
uc007hww.1	chr11	-	5613419	5662379	5615687	5623147	5	5613419,5622804,5623113,5626833,5661883,	5618266,5622843,5623164,5626860,5662379,	Q5NCI0-2	uc007hww.1
uc007hwz.1	chr11	+	5662152	5681879	5662152	5662152	3	5662152,5665511,5680208,	5662243,5665574,5681879,		uc007hwz.1
uc007hxa.1	chr11	+	5662152	5684713	5662152	5662152	7	5662152,5665511,5668888,5669169,5680208,5682187,5683894,	5662243,5665574,5669075,5669246,5680638,5682360,5684713,		uc007hxa.1
uc007hxc.2	chr11	+	5688485	5700983	5688562	5700002	13	5688485,5691794,5693652,5694239,5695450,5696748,5697026,5697289,5697629,5698018,5698218,5699236,5699862,	5688645,5691850,5693765,5694314,5695597,5696826,5697178,5697338,5697723,5698114,5698328,5699342,5700983,	Q62418-3	uc007hxc.2
uc007hxd.2	chr11	+	5688485	5700983	5688562	5700002	13	5688485,5691794,5693652,5694239,5695450,5696748,5697026,5697277,5697629,5698018,5698218,5699236,5699862,	5688645,5691850,5693765,5694314,5695597,5696826,5697178,5697338,5697723,5698114,5698328,5699342,5700983,	Q62418	uc007hxd.2
uc007hxb.2	chr11	+	5688485	5700983	5688562	5700002	13	5688485,5691794,5693652,5694239,5695450,5696748,5697026,5697286,5697629,5698018,5698218,5699236,5699862,	5688645,5691850,5693765,5694314,5695597,5696826,5697178,5697338,5697723,5698114,5698328,5699342,5700983,	Q62418-2	uc007hxb.2
uc007hxe.2	chr11	-	5701639	5703799	5701675	5703691	3	5701639,5703001,5703277,	5701842,5703182,5703799,	Q5NCI4	uc007hxe.2
uc007hxf.2	chr11	-	5727862	5738019	5729031	5737754	11	5727862,5729313,5729479,5729828,5730070,5731662,5734744,5735418,5735703,5736196,5737563,	5729118,5729397,5729728,5729931,5730203,5731783,5734816,5735589,5735802,5736377,5738019,	NP_059097	uc007hxf.2
uc011xrf.1	chr11	-	5735418	5738019	5735418	5735418	3	5735418,5735703,5737563,	5735589,5735802,5738019,		uc011xrf.1
uc007hxg.2	chr11	+	5761868	5772228	5762154	5771852	21	5761868,5763941,5764826,5765019,5765202,5765387,5766435,5766922,5767100,5767642,5767822,5768299,5768477,5768733,5769067,5769416,5769709,5770078,5770516,5770755,5771247,	5762401,5764280,5764898,5765091,5765313,5765456,5766513,5767003,5767154,5767752,5767962,5768384,5768622,5768819,5769191,5769613,5769889,5770430,5770656,5770855,5772228,	Q640N1	uc007hxg.2
uc007hxh.2	chr11	+	5761868	5772228	5762154	5771852	21	5761868,5763941,5764826,5765019,5765202,5765387,5766435,5766922,5767097,5767642,5767822,5768299,5768477,5768733,5769067,5769416,5769709,5770078,5770516,5770755,5771247,	5762401,5764280,5764898,5765091,5765313,5765456,5766513,5767003,5767154,5767752,5767962,5768384,5768622,5768819,5769191,5769613,5769889,5770430,5770656,5770855,5772228,	Q640N1	uc007hxh.2
uc007hxi.2	chr11	+	5761868	5772228	5766509	5771852	21	5761868,5763941,5764826,5765019,5765207,5765387,5766435,5766922,5767100,5767642,5767822,5768299,5768477,5768733,5769067,5769416,5769709,5770078,5770516,5770755,5771247,	5762401,5764280,5764898,5765095,5765313,5765456,5766513,5767003,5767154,5767752,5767962,5768384,5768622,5768819,5769191,5769613,5769889,5770430,5770656,5770855,5772228,	Q640N1	uc007hxi.2
uc007hxj.2	chr11	+	5767603	5772228	5767659	5771852	12	5767603,5767822,5768299,5768477,5768733,5769067,5769416,5769709,5770078,5770516,5770755,5771247,	5767752,5767962,5768384,5768622,5768819,5769191,5769613,5769889,5770430,5770656,5770855,5772228,	Q640N1-2	uc007hxj.2
uc011xrg.1	chr11	+	5770078	5772228	5770111	5771277	3	5770078,5770516,5771247,	5770430,5770656,5772228,		uc011xrg.1
uc007hxk.2	chr11	-	5772182	5778259	5772260	5776935	11	5772182,5772672,5773029,5773411,5773691,5774026,5774317,5774763,5775056,5776715,5778194,	5772421,5772774,5773157,5773569,5773772,5774225,5774432,5774887,5775178,5776992,5778259,	Q99J61	uc007hxk.2
uc007hxl.1	chr11	-	5796639	5798785	5796682	5798766	7	5796639,5797128,5797322,5797834,5798162,5798428,5798763,	5796784,5797177,5797401,5797939,5798238,5798542,5798785,	Q5SVI8	uc007hxl.1
uc007hxm.1	chr11	-	5800823	5815136	5801672	5815014	11	5800823,5801665,5802087,5803102,5804363,5806479,5806685,5809085,5810280,5810864,5814969,	5801090,5801817,5802321,5803258,5804547,5806579,5806781,5809205,5810435,5811027,5815136,	Q5SVI6	uc007hxm.1
uc007hxo.1	chr11	-	5804253	5815136	5804359	5815014	7	5804253,5806479,5806685,5809085,5810280,5810864,5814969,	5804547,5806579,5806781,5809205,5810435,5811027,5815136,	Q5SVI6	uc007hxo.1
uc007hxn.1	chr11	-	5800825	5849602	5801672	5849602	10	5800825,5802087,5803102,5804363,5806479,5806685,5809085,5810280,5810864,5849557,	5801817,5802321,5803258,5804547,5806579,5806781,5809205,5810435,5811027,5849602,	Q5SVI5	uc007hxn.1
uc007hxp.2	chr11	+	5855760	5867783	5855903	5866047	7	5855760,5859299,5861190,5862339,5862695,5864563,5866011,	5856007,5859382,5861291,5862444,5862761,5864665,5867783,	Q9CQW1	uc007hxp.2
uc007hxu.1	chr11	-	5876767	5878515	5876767	5876767	3	5876767,5877814,5878401,	5876896,5877943,5878515,		uc007hxu.1
uc007hxq.2	chr11	-	5869668	5900452	5872220	5892849	16	5869668,5872219,5872634,5872815,5879675,5882503,5882723,5888103,5888957,5889334,5889576,5890165,5890322,5892822,5897885,5900207,	5871829,5872453,5872729,5872891,5879724,5882575,5882764,5888146,5889041,5889457,5889671,5890249,5890425,5892895,5897951,5900452,	Q8CCM0	uc007hxq.2
uc007hxv.1	chr11	+	5906290	5908331	5906290	5906290	1	5906290,	5908331,		uc007hxv.1
uc007hxs.2	chr11	-	5869668	5965751	5872220	5965541	21	5869668,5872219,5872634,5872815,5879675,5881072,5882503,5882723,5888103,5888957,5889334,5889576,5889938,5890165,5890322,5892822,5897885,5901340,5915452,5928869,5965476,	5871829,5872453,5872729,5872891,5879724,5881117,5882575,5882764,5888146,5889041,5889457,5889671,5889971,5890249,5890425,5892895,5897951,5901395,5915512,5928964,5965751,	NP_001167525	uc007hxs.2
uc007hxr.2	chr11	-	5869668	5965751	5872220	5965541	21	5869668,5872219,5872634,5872815,5879675,5881072,5882503,5882723,5887059,5888103,5888957,5889334,5889576,5890165,5890322,5892822,5897885,5901340,5915452,5928869,5965476,	5871829,5872453,5872729,5872891,5879724,5881117,5882575,5882761,5887134,5888146,5889041,5889457,5889671,5890249,5890425,5892895,5897951,5901395,5915512,5928964,5965751,	NP_031621	uc007hxr.2
uc007hxt.2	chr11	-	5869668	5965751	5872220	5965541	20	5869668,5872219,5872634,5872815,5876767,5879675,5882503,5882723,5888103,5888957,5889334,5889576,5890165,5890322,5892822,5897885,5901340,5915452,5928869,5965476,	5871829,5872453,5872729,5872891,5876896,5879724,5882575,5882761,5888146,5889041,5889457,5889671,5890249,5890425,5892895,5897951,5901395,5915512,5928964,5965751,	NP_001167524	uc007hxt.2
uc007hxw.1	chr11	-	5911667	5965751	5915393	5965541	3	5911667,5928869,5965476,	5915512,5928964,5965751,		uc007hxw.1
uc007hxx.2	chr11	-	6005694	6019360	6005694	6005694	3	6005694,6013245,6019336,	6008358,6013434,6019360,		uc007hxx.2
uc011xrh.1	chr11	-	6072510	6073334	6072510	6072510	1	6072510,	6073334,		uc011xrh.1
uc007hxy.2	chr11	-	6005694	6100454	6008247	6100137	6	6005694,6013245,6025420,6050497,6093156,6099945,	6008358,6013434,6025564,6050630,6093479,6100454,	B0FTY3	uc007hxy.2
uc007hxz.2	chr11	-	6005694	6100454	6008247	6100137	5	6005694,6013245,6050497,6093156,6099945,	6008358,6013434,6050630,6093479,6100454,	Q8R1N4-2	uc007hxz.2
uc007hya.2	chr11	-	6022927	6100454	6025309	6100137	4	6022927,6050497,6093156,6099945,	6025564,6050630,6093479,6100454,	Q8R1N4-3	uc007hya.2
uc007hyb.2	chr11	-	6111013	6130248	6111460	6130126	19	6111013,6114013,6114262,6114528,6115023,6117480,6117709,6118236,6118554,6121827,6122144,6123031,6123323,6124140,6124774,6125122,6125631,6127831,6130075,	6111663,6114176,6114376,6114760,6115174,6117536,6117836,6118364,6118745,6121917,6122282,6123159,6123438,6124323,6124903,6125295,6125732,6129360,6130248,	NP_997125	uc007hyb.2
uc007hyd.1	chr11	-	6166844	6167582	6166844	6166844	2	6166844,6167420,	6166970,6167582,		uc007hyd.1
uc007hyc.1	chr11	-	6157547	6167732	6159183	6167722	14	6157547,6159549,6161618,6162459,6162665,6163941,6164126,6164678,6165514,6166318,6166514,6166813,6167420,6167662,	6159261,6159623,6161724,6162549,6162739,6164036,6164240,6164798,6165759,6166409,6166685,6166974,6167582,6167732,	Q5SVX3	uc007hyc.1
uc007hye.1	chr11	-	6170716	6174840	6171653	6174836	5	6170716,6173743,6174110,6174400,6174676,	6171803,6173890,6174236,6174501,6174840,	Q8R1V4	uc007hye.1
uc007hyk.1	chr11	+	6213790	6217083	6213790	6213790	3	6213790,6216767,6216980,	6213982,6216815,6217083,		uc007hyk.1
uc007hyf.1	chr11	+	6191599	6259096	6196980	6255677	23	6191599,6196954,6213790,6216980,6234535,6238560,6239111,6239840,6240445,6242497,6246517,6247100,6247831,6248237,6248660,6249102,6249317,6249844,6250608,6252128,6254931,6255293,6255556,	6191696,6197202,6213982,6217083,6234651,6238715,6239258,6239931,6240625,6242626,6246697,6247253,6247934,6248366,6248811,6249230,6249496,6249916,6250737,6252201,6255095,6255448,6259096,	Q60597	uc007hyf.1
uc007hyg.1	chr11	+	6191599	6259096	6196980	6255677	24	6191599,6196954,6213790,6216980,6224880,6234535,6238560,6239111,6239840,6240445,6242497,6246517,6247100,6247831,6248237,6248660,6249102,6249317,6249844,6250608,6252128,6254931,6255293,6255556,	6191696,6197202,6213982,6217083,6224925,6234651,6238715,6239258,6239931,6240625,6242626,6246697,6247253,6247934,6248366,6248811,6249230,6249496,6249916,6250737,6252201,6255095,6255448,6259096,	Q60597-3	uc007hyg.1
uc007hyh.1	chr11	+	6191599	6259096	6196980	6255677	24	6191599,6196954,6213790,6216767,6224880,6234535,6238560,6239111,6239840,6240445,6242497,6246517,6247100,6247831,6248237,6248660,6249102,6249317,6249844,6250608,6252128,6254931,6255293,6255556,	6191696,6197202,6213982,6216858,6224925,6234651,6238715,6239258,6239931,6240625,6242626,6246697,6247253,6247934,6248366,6248811,6249230,6249496,6249916,6250737,6252201,6255095,6255448,6259096,	Q60597-4	uc007hyh.1
uc007hyi.1	chr11	+	6191649	6259096	6196980	6255677	23	6191649,6196954,6213790,6216980,6234535,6238560,6239111,6239840,6240445,6242497,6246517,6247100,6247831,6248237,6248660,6249102,6249317,6249844,6250608,6252128,6254931,6255293,6255556,	6191772,6197202,6213982,6217083,6234651,6238715,6239258,6239931,6240625,6242626,6246697,6247253,6247934,6248366,6248811,6249230,6249496,6249916,6250737,6252201,6255095,6255448,6259096,	Q60597	uc007hyi.1
uc007hyj.1	chr11	+	6192607	6259096	6196980	6255677	23	6192607,6196954,6213790,6216767,6234535,6238560,6239111,6239840,6240445,6242497,6246517,6247100,6247831,6248237,6248660,6249102,6249317,6249844,6250608,6252128,6254931,6255293,6255556,	6192717,6197202,6213982,6216858,6234651,6238715,6239258,6239931,6240625,6242626,6246697,6247253,6247934,6248366,6248811,6249230,6249496,6249916,6250737,6252201,6255095,6255448,6259096,	Q60597-4	uc007hyj.1
uc007hyl.1	chr11	+	6289366	6306165	6295631	6305100	20	6289366,6295127,6295570,6295760,6296234,6296667,6297031,6297509,6298264,6298558,6299506,6299725,6300772,6301100,6302409,6302806,6303122,6303788,6304042,6304992,	6289516,6295291,6295681,6295875,6296437,6296851,6297292,6297689,6298342,6298727,6299651,6299936,6300878,6301258,6302477,6302875,6303367,6303958,6304285,6306165,	Q8CIE2	uc007hyl.1
uc007hym.1	chr11	+	6295127	6306165	6295631	6305100	19	6295127,6295570,6295760,6296330,6296667,6297031,6297509,6298264,6298558,6299506,6299725,6300772,6301100,6302409,6302806,6303122,6303788,6304042,6304992,	6295291,6295681,6295875,6296437,6296851,6297292,6297689,6298342,6298727,6299651,6299936,6300878,6301258,6302477,6302875,6303367,6303958,6304285,6306165,	Q8CIE2-2	uc007hym.1
uc007hyn.1	chr11	+	6315872	6319813	6315913	6319613	5	6315872,6318103,6318228,6319115,6319480,	6315982,6318134,6318317,6319288,6319813,	NP_032933	uc007hyn.1
uc007hyo.1	chr11	+	6315873	6319813	6315913	6319613	5	6315873,6318103,6318228,6319115,6319480,	6315991,6318134,6318317,6319288,6319813,	D3YWC1	uc007hyo.1
uc007hyp.2	chr11	-	6327228	6344446	6328373	6344342	5	6327228,6329098,6333726,6339378,6344339,	6328435,6329228,6333840,6339456,6344446,	B2RVP5	uc007hyp.2
uc007hyq.2	chr11	-	6327228	6344446	6328373	6344342	4	6327228,6329098,6339378,6344339,	6328435,6329228,6339456,6344446,	Q3TFU6	uc007hyq.2
uc007hyr.2	chr11	-	6367606	6369177	6367606	6367606	1	6367606,	6369177,		uc007hyr.2
uc007hys.1	chr11	-	6374784	6375920	6374914	6375889	1	6374784,	6375920,	O35295	uc007hys.1
uc007hyt.2	chr11	-	6406550	6420961	6406678	6420857	22	6406550,6406909,6407871,6408192,6409327,6410150,6410870,6411485,6412163,6412465,6414469,6414754,6415096,6415851,6416081,6416750,6417089,6417572,6417854,6418736,6418981,6420744,	6406835,6407064,6407985,6408297,6409472,6410374,6411078,6411652,6412296,6412540,6414540,6414925,6415211,6415997,6416306,6416867,6417200,6417626,6418020,6418830,6419190,6420961,	Q5SUA5	uc007hyt.2
uc007hyu.1	chr11	-	6425621	6428763	6425621	6425621	3	6425621,6426357,6428308,	6425820,6426440,6428763,		uc007hyu.1
uc007hyx.1	chr11	+	6461123	6462955	6461123	6461123	2	6461123,6461894,	6461244,6462955,		uc007hyx.1
uc007hyv.2	chr11	+	6446889	6496764	6447002	6496364	10	6446889,6469966,6484522,6485036,6489434,6490755,6493069,6493604,6494150,6496083,	6447032,6470140,6484606,6485220,6489571,6490891,6493127,6493743,6494289,6496764,	Q8K2Y9	uc007hyv.2
uc011xri.1	chr11	+	6446889	6496764	6447002	6496364	9	6446889,6484522,6485036,6489434,6490755,6493069,6493604,6494150,6496083,	6447032,6484606,6485220,6489571,6490891,6493127,6493743,6494289,6496764,	NP_001177272	uc011xri.1
uc007hyw.2	chr11	+	6460185	6496764	6461232	6496364	10	6460185,6461136,6484522,6485036,6489434,6490755,6493069,6493604,6494150,6496083,	6460306,6461244,6484606,6485220,6489571,6490891,6493127,6493743,6494289,6496764,	NP_001177273	uc007hyw.2
uc007hyy.1	chr11	-	6497825	6506057	6497897	6505751	8	6497825,6498007,6498271,6498502,6498883,6499038,6499378,6505480,	6497912,6498130,6498415,6498649,6498955,6499238,6502921,6506057,	Q5SWP3	uc007hyy.1
uc011xrj.1	chr11	-	6520321	6520422	6520321	6520321	1	6520321,	6520422,		uc011xrj.1
uc007hyz.2	chr11	-	6515600	6526070	6516615	6524223	13	6515600,6516560,6517310,6517520,6517965,6518462,6518999,6519558,6519974,6520744,6523818,6525151,6525967,	6515769,6516717,6517425,6517632,6518211,6518607,6519113,6519716,6520146,6521068,6524286,6525216,6526070,	Q91YM4	uc007hyz.2
uc007hza.2	chr11	-	6515600	6526070	6516615	6524223	12	6515600,6517310,6517520,6517965,6518462,6518999,6519558,6519974,6520744,6523818,6525151,6525967,	6516717,6517425,6517632,6518211,6518607,6519113,6519716,6520146,6521068,6524286,6525216,6526070,	Q91YM4	uc007hza.2
uc007hzb.1	chr11	-	6535485	6538652	6535615	6538625	4	6535485,6536712,6537192,6538537,	6535632,6536877,6537327,6538652,	Q7M748	uc007hzb.1
uc007hzc.1	chr11	-	6550150	6560239	6550150	6550150	6	6550150,6551092,6551367,6558529,6559563,6560086,	6550905,6551225,6551453,6558623,6559648,6560239,		uc007hzc.1
uc007hzd.1	chr11	+	6558535	6577478	6558575	6576741	3	6558535,6574765,6576485,	6558630,6574898,6577478,	Q9WUP1	uc007hzd.1
uc011xrk.1	chr11	+	6558535	6577478	6558535	6558535	4	6558535,6564203,6574765,6576485,	6558630,6564350,6574898,6577478,		uc011xrk.1
uc007hze.1	chr11	-	6616003	6620040	6616003	6616003	5	6616003,6616921,6617900,6619710,6619854,	6616245,6617040,6617965,6619762,6620040,		uc007hze.1
uc007hzf.1	chr11	+	6963491	7078508	6963602	7069718	20	6963491,6978890,7000572,7009003,7030278,7037275,7038289,7039036,7044680,7045043,7046511,7049504,7049964,7050779,7060208,7061281,7061854,7065414,7067066,7069415,	6964238,6979040,7000691,7009115,7030406,7037434,7038431,7039192,7044875,7045141,7046596,7049594,7050218,7050906,7060325,7061428,7061953,7065529,7067191,7078508,	O88444	uc007hzf.1
uc007hzg.1	chr11	+	7059884	7078508	7059884	7059884	8	7059884,7060147,7061281,7061854,7065414,7066242,7067066,7069415,	7060036,7060325,7061428,7061953,7065529,7066292,7067191,7078508,		uc007hzg.1
uc007hzh.2	chr11	+	7097789	7102549	7097961	7102020	4	7097789,7099736,7100771,7101888,	7098334,7099921,7100900,7102549,	Q5SVY8	uc007hzh.2
uc007hzi.1	chr11	-	7106095	7113926	7108385	7113793	5	7106095,7108371,7109461,7110021,7113387,	7107509,7108511,7109581,7110248,7113926,	Q6PE62	uc007hzi.1
uc007hzj.1	chr11	-	8331654	8368506	8334496	8353212	12	8331654,8335718,8335848,8337106,8343937,8344948,8345648,8348692,8350072,8350857,8353081,8368429,	8334641,8335745,8335917,8337275,8344015,8345026,8345744,8348824,8350159,8351498,8353253,8368506,	Q5SSZ5-2	uc007hzj.1
uc007hzk.1	chr11	-	8331654	8564538	8334496	8449084	31	8331654,8335718,8335848,8337106,8343937,8344948,8345648,8348692,8350072,8350857,8353081,8378227,8378395,8379507,8392095,8418201,8419125,8419443,8430874,8431706,8432399,8438005,8441169,8445231,8447273,8448934,8449674,8479085,8500557,8515742,8564481,	8334641,8335745,8335917,8337275,8344015,8345026,8345744,8348824,8350159,8351498,8353253,8378308,8378513,8379668,8393340,8418306,8419191,8419573,8430950,8431767,8432512,8438089,8441234,8445354,8447324,8449106,8449724,8479124,8500595,8515854,8564538,	Q5SSZ5	uc007hzk.1
uc007hzl.1	chr11	-	8445695	8564538	8448790	8449084	6	8445695,8449674,8479085,8500557,8515742,8564481,	8449106,8449724,8479124,8500595,8515854,8564538,		uc007hzl.1
uc007hzm.1	chr11	-	8733500	8763887	8733719	8749711	11	8733500,8734776,8736205,8744543,8748920,8749657,8755565,8756262,8757038,8761198,8763805,	8733947,8734935,8736436,8744669,8749061,8749762,8755714,8756346,8757159,8761309,8763887,		uc007hzm.1
uc007hzn.1	chr11	-	8763885	8771883	8763885	8770279	9	8763885,8765484,8766094,8767133,8768459,8769460,8770051,8770207,8771706,	8763924,8765661,8766179,8767269,8768616,8769504,8770121,8770327,8771883,		uc007hzn.1
uc007hzo.1	chr11	-	8774105	8781460	8774105	8774105	4	8774105,8775654,8779102,8781400,	8774318,8775761,8779310,8781460,		uc007hzo.1
uc007hzp.1	chr11	-	8893144	8911131	8896852	8910616	7	8893144,8898639,8900079,8905991,8907496,8910243,8910499,	8896935,8898759,8900179,8906066,8907604,8910420,8911131,	Q8BQY8	uc007hzp.1
uc007hzq.1	chr11	-	8893144	8911140	8896852	8911113	8	8893144,8898639,8900079,8905991,8907496,8910243,8910499,8911061,	8896935,8898759,8900179,8906066,8907607,8910420,8910627,8911140,	Q8BQY8-2	uc007hzq.1
uc007hzr.1	chr11	-	8893144	8911140	8896852	8911113	8	8893144,8898639,8900079,8905991,8907496,8910243,8910499,8911061,	8896935,8898759,8900179,8906066,8907604,8910420,8910627,8911140,	Q8BQY8	uc007hzr.1
uc007hzs.1	chr11	-	8897359	8911140	8898499	8911113	7	8897359,8900079,8905991,8907496,8910243,8910499,8911061,	8898759,8900179,8906066,8907607,8910420,8910627,8911140,	Q8BQY8-3	uc007hzs.1
uc007hzt.1	chr11	-	8916056	8939594	8916239	8939562	10	8916056,8918149,8921754,8923296,8928035,8929321,8930237,8931437,8938259,8939560,	8916359,8918242,8921922,8923412,8928120,8929493,8930278,8931541,8938321,8939594,	Q5SS91	uc007hzt.1
